Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-12-09 09:30:00-05:00,385.6199951171875,386.8500061035156,385.5400085449219,386.7799987792969,642878,0.0,0.0,0.0
2025-12-09 09:45:00-05:00,386.793212890625,387.19000244140625,386.45001220703125,386.67999267578125,360099,0.0,0.0,0.0
2025-12-09 10:00:00-05:00,386.6600036621094,386.6600036621094,385.2699890136719,385.8500061035156,385344,0.0,0.0,0.0
2025-12-09 10:15:00-05:00,385.83740234375,387.05999755859375,385.83740234375,386.8200988769531,321419,0.0,0.0,0.0
2025-12-09 10:30:00-05:00,386.8599853515625,387.04998779296875,386.4750061035156,386.702392578125,491693,0.0,0.0,0.0
2025-12-09 10:45:00-05:00,386.6700134277344,387.75,386.1000061035156,387.3999938964844,259088,0.0,0.0,0.0
2025-12-09 11:00:00-05:00,387.39990234375,388.114990234375,387.1499938964844,387.92999267578125,393422,0.0,0.0,0.0
2025-12-09 11:15:00-05:00,387.95001220703125,388.0299987792969,387.1300048828125,387.48291015625,147754,0.0,0.0,0.0
2025-12-09 11:30:00-05:00,387.489990234375,388.1300048828125,387.4700012207031,388.010009765625,180464,0.0,0.0,0.0
2025-12-09 11:45:00-05:00,388.0199890136719,388.2099914550781,387.29998779296875,387.3699951171875,272365,0.0,0.0,0.0
2025-12-09 12:00:00-05:00,387.3699951171875,387.75,387.1499938964844,387.3381042480469,230184,0.0,0.0,0.0
2025-12-09 12:15:00-05:00,387.2799987792969,387.33062744140625,386.67999267578125,386.9599914550781,178077,0.0,0.0,0.0
2025-12-09 12:30:00-05:00,386.9549865722656,387.0899963378906,386.6300048828125,386.8800048828125,94809,0.0,0.0,0.0
2025-12-09 12:45:00-05:00,386.9100036621094,387.0400085449219,386.3659973144531,386.5198974609375,170408,0.0,0.0,0.0
2025-12-09 13:00:00-05:00,386.5198974609375,386.8179931640625,386.3299865722656,386.8179931640625,188497,0.0,0.0,0.0
2025-12-09 13:15:00-05:00,386.7900085449219,386.98858642578125,386.7099914550781,386.9200134277344,72844,0.0,0.0,0.0
2025-12-09 13:30:00-05:00,386.92999267578125,387.0199890136719,386.5899963378906,386.7654113769531,85700,0.0,0.0,0.0
2025-12-09 13:45:00-05:00,386.739990234375,387.1400146484375,386.67999267578125,387.05999755859375,79876,0.0,0.0,0.0
2025-12-09 14:00:00-05:00,387.05999755859375,387.3999938964844,387.0299987792969,387.25,102805,0.0,0.0,0.0
2025-12-09 14:15:00-05:00,387.26031494140625,387.29998779296875,386.9700012207031,387.0299987792969,96035,0.0,0.0,0.0
2025-12-09 14:30:00-05:00,387.0299987792969,387.17999267578125,386.95001220703125,387.1300048828125,80240,0.0,0.0,0.0
2025-12-09 14:45:00-05:00,387.1099853515625,387.57000732421875,386.92999267578125,387.3999938964844,123017,0.0,0.0,0.0
2025-12-09 15:00:00-05:00,387.3800048828125,387.7349853515625,387.3500061035156,387.5928039550781,122499,0.0,0.0,0.0
2025-12-09 15:15:00-05:00,387.6099853515625,387.6099853515625,387.0591125488281,387.2099914550781,153662,0.0,0.0,0.0
2025-12-09 15:30:00-05:00,387.20001220703125,387.3299865722656,387.05999755859375,387.1700134277344,130319,0.0,0.0,0.0
2025-12-09 15:45:00-05:00,387.17999267578125,387.510009765625,387.1700134277344,387.3900146484375,396576,0.0,0.0,0.0
2025-12-10 09:30:00-05:00,385.95001220703125,386.239990234375,385.3999938964844,386.0,823080,0.0,0.0,0.0
2025-12-10 09:45:00-05:00,386.0199890136719,386.4200134277344,385.489990234375,385.5249938964844,336273,0.0,0.0,0.0
