Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-02-26 09:30:00-05:00,497.0,497.0899963378906,496.1600036621094,496.67498779296875,233318,0.0,0.0,0.0
2026-02-26 09:31:00-05:00,496.7200012207031,497.0199890136719,496.44000244140625,496.6700134277344,97195,0.0,0.0,0.0
2026-02-26 09:32:00-05:00,496.6600036621094,497.4599914550781,496.57000732421875,497.0899963378906,105672,0.0,0.0,0.0
2026-02-26 09:33:00-05:00,497.1449890136719,497.54998779296875,496.75201416015625,497.010009765625,62489,0.0,0.0,0.0
2026-02-26 09:34:00-05:00,497.04998779296875,497.489990234375,497.0299987792969,497.4100036621094,46785,0.0,0.0,0.0
2026-02-26 09:35:00-05:00,497.42999267578125,497.5799865722656,497.1199951171875,497.4800109863281,70097,0.0,0.0,0.0
2026-02-26 09:36:00-05:00,497.44000244140625,497.8299865722656,497.4200134277344,497.70001220703125,47987,0.0,0.0,0.0
2026-02-26 09:37:00-05:00,497.70001220703125,498.2099914550781,497.69000244140625,497.8800048828125,46706,0.0,0.0,0.0
2026-02-26 09:38:00-05:00,497.8900146484375,497.95001220703125,497.6000061035156,497.7200012207031,35009,0.0,0.0,0.0
2026-02-26 09:39:00-05:00,497.7699890136719,497.8999938964844,497.54998779296875,497.6000061035156,34607,0.0,0.0,0.0
2026-02-26 09:40:00-05:00,497.6050109863281,497.69000244140625,497.30999755859375,497.3599853515625,43085,0.0,0.0,0.0
2026-02-26 09:41:00-05:00,497.32000732421875,497.4700012207031,496.9800109863281,497.0050048828125,20178,0.0,0.0,0.0
2026-02-26 09:42:00-05:00,496.9800109863281,497.0199890136719,496.6499938964844,496.70001220703125,36247,0.0,0.0,0.0
2026-02-26 09:43:00-05:00,496.69500732421875,496.79998779296875,496.44000244140625,496.5050048828125,22432,0.0,0.0,0.0
2026-02-26 09:44:00-05:00,496.489990234375,496.75,496.4100036621094,496.6000061035156,28155,0.0,0.0,0.0
2026-02-26 09:45:00-05:00,496.5799865722656,496.79998779296875,496.3800048828125,496.4599914550781,39902,0.0,0.0,0.0
2026-02-26 09:46:00-05:00,496.45001220703125,496.6400146484375,496.3800048828125,496.3900146484375,30472,0.0,0.0,0.0
2026-02-26 09:47:00-05:00,496.3500061035156,496.6700134277344,496.3500061035156,496.6700134277344,22297,0.0,0.0,0.0
2026-02-26 09:48:00-05:00,496.6400146484375,496.7200012207031,496.45001220703125,496.6400146484375,27675,0.0,0.0,0.0
2026-02-26 09:49:00-05:00,496.67999267578125,496.7900085449219,496.4849853515625,496.6000061035156,29295,0.0,0.0,0.0
2026-02-26 09:50:00-05:00,496.6400146484375,496.8699951171875,496.3999938964844,496.4200134277344,31972,0.0,0.0,0.0
2026-02-26 09:51:00-05:00,496.4150085449219,496.8500061035156,496.30999755859375,496.6499938964844,23500,0.0,0.0,0.0
2026-02-26 09:52:00-05:00,496.6300048828125,496.9100036621094,496.5799865722656,496.8500061035156,17367,0.0,0.0,0.0
2026-02-26 09:53:00-05:00,496.8599853515625,497.0,496.7200012207031,496.9599914550781,18772,0.0,0.0,0.0
2026-02-26 09:54:00-05:00,496.9700012207031,496.9700012207031,496.55999755859375,496.67999267578125,24063,0.0,0.0,0.0
2026-02-26 09:55:00-05:00,496.6600036621094,496.8699951171875,496.6400146484375,496.67999267578125,26655,0.0,0.0,0.0
2026-02-26 09:56:00-05:00,496.6700134277344,496.82000732421875,496.510009765625,496.510009765625,16726,0.0,0.0,0.0
2026-02-26 09:57:00-05:00,496.44000244140625,496.55999755859375,496.05889892578125,496.05889892578125,21331,0.0,0.0,0.0
2026-02-26 09:58:00-05:00,496.05499267578125,496.2699890136719,496.0199890136719,496.260009765625,20656,0.0,0.0,0.0
2026-02-26 09:59:00-05:00,496.25,496.32000732421875,496.0799865722656,496.17999267578125,28589,0.0,0.0,0.0
2026-02-26 10:00:00-05:00,496.1600036621094,496.4100036621094,496.0849914550781,496.0849914550781,25977,0.0,0.0,0.0
2026-02-26 10:01:00-05:00,496.1000061035156,496.1600036621094,495.7699890136719,495.8399963378906,44946,0.0,0.0,0.0
2026-02-26 10:02:00-05:00,495.94000244140625,495.989990234375,495.69000244140625,495.8299865722656,22528,0.0,0.0,0.0
2026-02-26 10:03:00-05:00,495.82000732421875,495.9599914550781,495.6499938964844,495.9200134277344,16214,0.0,0.0,0.0
2026-02-26 10:04:00-05:00,495.8900146484375,496.15509033203125,495.79998779296875,496.04998779296875,20014,0.0,0.0,0.0
2026-02-26 10:05:00-05:00,496.07000732421875,496.0799865722656,495.8399963378906,495.9599914550781,7826,0.0,0.0,0.0
2026-02-26 10:06:00-05:00,495.95001220703125,496.1700134277344,495.8599853515625,496.04998779296875,25420,0.0,0.0,0.0
2026-02-26 10:07:00-05:00,495.989990234375,496.0,495.6000061035156,495.6600036621094,14266,0.0,0.0,0.0
2026-02-26 10:08:00-05:00,495.6000061035156,495.6400146484375,495.4599914550781,495.5799865722656,12467,0.0,0.0,0.0
2026-02-26 10:09:00-05:00,495.5899963378906,495.70001220703125,495.3900146484375,495.4599914550781,16953,0.0,0.0,0.0
2026-02-26 10:10:00-05:00,495.4800109863281,495.9200134277344,495.4700012207031,495.8699951171875,15115,0.0,0.0,0.0
2026-02-26 10:11:00-05:00,495.9200134277344,496.1050109863281,495.8399963378906,496.0,23547,0.0,0.0,0.0
2026-02-26 10:12:00-05:00,495.9800109863281,496.0000915527344,495.3299865722656,495.3299865722656,23640,0.0,0.0,0.0
2026-02-26 10:13:00-05:00,495.32000732421875,495.5400085449219,495.32000732421875,495.3800048828125,28168,0.0,0.0,0.0
2026-02-26 10:14:00-05:00,495.3599853515625,495.4599914550781,495.1400146484375,495.1400146484375,25788,0.0,0.0,0.0
2026-02-26 10:15:00-05:00,495.1300048828125,495.1300048828125,494.6000061035156,494.6600036621094,33306,0.0,0.0,0.0
2026-02-26 10:16:00-05:00,494.6600036621094,494.6600036621094,494.1499938964844,494.20001220703125,22382,0.0,0.0,0.0
2026-02-26 10:17:00-05:00,494.2300109863281,494.2900085449219,493.9100036621094,493.9599914550781,41010,0.0,0.0,0.0
2026-02-26 10:18:00-05:00,494.010009765625,494.0199890136719,493.760009765625,493.9200134277344,50829,0.0,0.0,0.0
2026-02-26 10:19:00-05:00,493.9599914550781,493.9800109863281,493.7099914550781,493.8599853515625,59147,0.0,0.0,0.0
2026-02-26 10:20:00-05:00,493.8999938964844,494.1499938964844,493.57000732421875,493.57000732421875,49759,0.0,0.0,0.0
2026-02-26 10:21:00-05:00,493.6000061035156,493.6099853515625,492.9700012207031,492.9700012207031,48327,0.0,0.0,0.0
2026-02-26 10:22:00-05:00,492.989990234375,493.1099853515625,492.7799987792969,493.05999755859375,31143,0.0,0.0,0.0
2026-02-26 10:23:00-05:00,493.010009765625,493.07000732421875,492.69000244140625,492.94000244140625,30659,0.0,0.0,0.0
2026-02-26 10:24:00-05:00,492.94000244140625,493.010009765625,492.57000732421875,492.80999755859375,67168,0.0,0.0,0.0
2026-02-26 10:25:00-05:00,492.7900085449219,492.8299865722656,492.5,492.6000061035156,46315,0.0,0.0,0.0
2026-02-26 10:26:00-05:00,492.6000061035156,493.2699890136719,492.6000061035156,493.2099914550781,28722,0.0,0.0,0.0
2026-02-26 10:27:00-05:00,493.1700134277344,493.1700134277344,492.3800048828125,492.4100036621094,47964,0.0,0.0,0.0
2026-02-26 10:28:00-05:00,492.44000244140625,492.6099853515625,492.260009765625,492.3800048828125,45329,0.0,0.0,0.0
2026-02-26 10:29:00-05:00,492.4100036621094,492.8550109863281,492.4100036621094,492.75,14565,0.0,0.0,0.0
2026-02-26 10:30:00-05:00,492.67999267578125,492.8500061035156,492.44000244140625,492.7200012207031,22346,0.0,0.0,0.0
2026-02-26 10:31:00-05:00,492.8399963378906,493.1499938964844,492.69000244140625,493.0450134277344,19073,0.0,0.0,0.0
