Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-12-09 09:30:00-05:00,624.280029296875,624.280029296875,621.6199951171875,622.125,1333116,0.0,0.0,0.0
2025-12-09 09:35:00-05:00,622.1400146484375,623.6900024414062,622.010009765625,623.5700073242188,747244,0.0,0.0,0.0
2025-12-09 09:40:00-05:00,623.5700073242188,623.8699951171875,622.75,622.890380859375,646795,0.0,0.0,0.0
2025-12-09 09:45:00-05:00,622.9099731445312,623.4500122070312,622.52001953125,623.030029296875,452379,0.0,0.0,0.0
2025-12-09 09:50:00-05:00,623.0800170898438,623.39990234375,622.5999755859375,622.8599853515625,425141,0.0,0.0,0.0
2025-12-09 09:55:00-05:00,622.9099731445312,623.4299926757812,622.6300048828125,623.3099975585938,362746,0.0,0.0,0.0
2025-12-09 10:00:00-05:00,623.3499755859375,624.280029296875,623.0,623.530029296875,404916,0.0,0.0,0.0
2025-12-09 10:05:00-05:00,623.530029296875,623.719970703125,623.0499877929688,623.52001953125,256383,0.0,0.0,0.0
2025-12-09 10:10:00-05:00,623.5399780273438,623.8198852539062,623.3200073242188,623.489990234375,218999,0.0,0.0,0.0
2025-12-09 10:15:00-05:00,623.489990234375,623.7894897460938,623.2050170898438,623.4500122070312,262406,0.0,0.0,0.0
2025-12-09 10:20:00-05:00,623.4500122070312,623.8300170898438,623.280029296875,623.77001953125,195146,0.0,0.0,0.0
2025-12-09 10:25:00-05:00,623.77001953125,624.1220092773438,623.2899780273438,623.969970703125,3829799,0.0,0.0,0.0
2025-12-09 10:30:00-05:00,624.0,624.239990234375,623.5599975585938,623.9600219726562,0,0.0,0.0,0.0
2025-12-09 10:35:00-05:00,623.9600219726562,623.97998046875,623.5900268554688,623.8800048828125,212293,0.0,0.0,0.0
2025-12-09 10:40:00-05:00,623.8800048828125,624.5549926757812,623.7550048828125,624.5399780273438,316343,0.0,0.0,0.0
2025-12-09 10:45:00-05:00,624.5499877929688,624.5999755859375,623.47998046875,623.8699951171875,368746,0.0,0.0,0.0
2025-12-09 10:50:00-05:00,623.8699951171875,624.5100708007812,623.7899780273438,624.360107421875,285998,0.0,0.0,0.0
2025-12-09 10:55:00-05:00,624.3699951171875,624.6699829101562,624.3699951171875,624.64501953125,279950,0.0,0.0,0.0
2025-12-09 11:00:00-05:00,624.6300048828125,625.0999755859375,624.5700073242188,624.7999877929688,405037,0.0,0.0,0.0
2025-12-09 11:05:00-05:00,624.7999877929688,625.0800170898438,624.52001953125,624.6900024414062,313036,0.0,0.0,0.0
2025-12-09 11:10:00-05:00,624.6900024414062,624.919921875,624.6583862304688,624.8300170898438,4982405,0.0,0.0,0.0
2025-12-09 11:15:00-05:00,624.8300170898438,625.260009765625,624.8128051757812,625.0599975585938,0,0.0,0.0,0.0
2025-12-09 11:20:00-05:00,625.0599975585938,625.0999755859375,624.7849731445312,624.989990234375,186013,0.0,0.0,0.0
2025-12-09 11:25:00-05:00,624.989990234375,625.0599975585938,624.739990234375,624.77001953125,194933,0.0,0.0,0.0
2025-12-09 11:30:00-05:00,624.7999877929688,625.2150268554688,624.6500244140625,625.2050170898438,271443,0.0,0.0,0.0
2025-12-09 11:35:00-05:00,625.2050170898438,625.3499755859375,624.9000244140625,624.97998046875,299630,0.0,0.0,0.0
2025-12-09 11:40:00-05:00,624.97998046875,625.0399169921875,624.27001953125,624.4000244140625,6058538,0.0,0.0,0.0
2025-12-09 11:45:00-05:00,624.4000244140625,625.0050048828125,624.4000244140625,624.8900146484375,0,0.0,0.0,0.0
2025-12-09 11:50:00-05:00,624.8900146484375,625.3499755859375,624.8800048828125,625.3200073242188,288232,0.0,0.0,0.0
2025-12-09 11:55:00-05:00,625.3300170898438,625.385009765625,625.1500244140625,625.22998046875,282179,0.0,0.0,0.0
2025-12-09 12:00:00-05:00,625.22998046875,625.6900024414062,625.0399780273438,625.6199951171875,281411,0.0,0.0,0.0
2025-12-09 12:05:00-05:00,625.6199951171875,625.8099975585938,625.4392700195312,625.60498046875,224656,0.0,0.0,0.0
2025-12-09 12:10:00-05:00,625.60498046875,625.635009765625,625.3800048828125,625.510009765625,165032,0.0,0.0,0.0
2025-12-09 12:15:00-05:00,625.510009765625,625.5399780273438,625.1776123046875,625.1799926757812,138627,0.0,0.0,0.0
2025-12-09 12:20:00-05:00,625.1799926757812,625.1865234375,624.780029296875,625.0900268554688,256148,0.0,0.0,0.0
2025-12-09 12:25:00-05:00,625.0999755859375,625.3499755859375,625.0698852539062,625.2150268554688,187452,0.0,0.0,0.0
2025-12-09 12:30:00-05:00,625.2150268554688,625.4249877929688,625.0499877929688,625.135009765625,174458,0.0,0.0,0.0
2025-12-09 12:35:00-05:00,625.135009765625,625.375,624.8699951171875,625.2750244140625,218745,0.0,0.0,0.0
2025-12-09 12:40:00-05:00,625.280029296875,625.4000244140625,624.9600219726562,625.106201171875,230526,0.0,0.0,0.0
2025-12-09 12:45:00-05:00,625.106201171875,625.1300048828125,624.780029296875,624.8300170898438,128149,0.0,0.0,0.0
2025-12-09 12:50:00-05:00,624.8300170898438,625.2000122070312,624.7999877929688,625.2000122070312,142116,0.0,0.0,0.0
2025-12-09 12:55:00-05:00,625.2000122070312,625.469970703125,624.9749755859375,625.4400024414062,239605,0.0,0.0,0.0
2025-12-09 13:00:00-05:00,625.4400024414062,625.7000122070312,625.2650146484375,625.5599975585938,170049,0.0,0.0,0.0
2025-12-09 13:05:00-05:00,625.5599975585938,625.5999755859375,625.344970703125,625.364990234375,155156,0.0,0.0,0.0
2025-12-09 13:10:00-05:00,625.364990234375,625.489990234375,625.1199951171875,625.4400024414062,152658,0.0,0.0,0.0
2025-12-09 13:15:00-05:00,625.4400024414062,625.780029296875,625.4299926757812,625.6798706054688,210854,0.0,0.0,0.0
2025-12-09 13:20:00-05:00,625.6900024414062,625.6950073242188,625.4099731445312,625.5800170898438,131977,0.0,0.0,0.0
2025-12-09 13:25:00-05:00,625.5850219726562,625.780029296875,625.4199829101562,625.6500244140625,106938,0.0,0.0,0.0
2025-12-09 13:30:00-05:00,625.6400146484375,625.72998046875,625.4949951171875,625.510009765625,139876,0.0,0.0,0.0
2025-12-09 13:35:00-05:00,625.510009765625,625.510009765625,625.1799926757812,625.3400268554688,158584,0.0,0.0,0.0
2025-12-09 13:40:00-05:00,625.3400268554688,625.4099731445312,625.0900268554688,625.1300048828125,157181,0.0,0.0,0.0
2025-12-09 13:45:00-05:00,625.1199951171875,625.442626953125,624.8098754882812,625.371826171875,276929,0.0,0.0,0.0
2025-12-09 13:50:00-05:00,625.371826171875,625.8699951171875,625.260009765625,625.7686157226562,277737,0.0,0.0,0.0
2025-12-09 13:55:00-05:00,625.7686157226562,625.85498046875,625.5349731445312,625.5399780273438,215598,0.0,0.0,0.0
2025-12-09 14:00:00-05:00,625.5399780273438,625.5999755859375,625.1799926757812,625.3099975585938,188163,0.0,0.0,0.0
2025-12-09 14:05:00-05:00,625.3200073242188,625.4099731445312,625.0050048828125,625.2100219726562,186867,0.0,0.0,0.0
