Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-12-09 09:30:00-05:00,683.1500244140625,684.1300048828125,682.8200073242188,683.7000122070312,4633492,0.0,0.0,0.0
2025-12-09 09:45:00-05:00,683.7000122070312,684.530029296875,683.469970703125,684.4199829101562,2452504,0.0,0.0,0.0
2025-12-09 10:00:00-05:00,684.4400024414062,684.9400024414062,683.969970703125,684.1799926757812,2058595,0.0,0.0,0.0
2025-12-09 10:15:00-05:00,684.1900024414062,684.4343872070312,683.760009765625,684.2150268554688,1686816,0.0,0.0,0.0
2025-12-09 10:30:00-05:00,684.2000122070312,684.52001953125,683.844970703125,684.469970703125,1472609,0.0,0.0,0.0
2025-12-09 10:45:00-05:00,684.47998046875,684.5700073242188,683.5850219726562,684.5050048828125,1632397,0.0,0.0,0.0
2025-12-09 11:00:00-05:00,684.489990234375,684.9000244140625,684.4400024414062,684.8499755859375,1390690,0.0,0.0,0.0
2025-12-09 11:15:00-05:00,684.8499755859375,685.3400268554688,684.77001953125,684.8099975585938,1390078,0.0,0.0,0.0
2025-12-09 11:30:00-05:00,684.8099975585938,685.385009765625,684.52001953125,684.6099853515625,1480530,0.0,0.0,0.0
2025-12-09 11:45:00-05:00,684.5999755859375,685.3099975585938,684.5999755859375,684.97998046875,1307520,0.0,0.0,0.0
2025-12-09 12:00:00-05:00,684.969970703125,685.3400268554688,684.8099975585938,684.9400024414062,1191823,0.0,0.0,0.0
2025-12-09 12:15:00-05:00,684.9600219726562,684.969970703125,684.27001953125,684.6500244140625,1134952,0.0,0.0,0.0
2025-12-09 12:30:00-05:00,684.6500244140625,684.8599243164062,683.8955078125,684.080078125,1802521,0.0,0.0,0.0
2025-12-09 12:45:00-05:00,684.0750122070312,684.3200073242188,683.6199951171875,684.2750244140625,1482929,0.0,0.0,0.0
2025-12-09 13:00:00-05:00,684.27001953125,684.47998046875,683.8800048828125,684.25,1384009,0.0,0.0,0.0
2025-12-09 13:15:00-05:00,684.25,684.489990234375,684.1099853515625,684.239990234375,818626,0.0,0.0,0.0
2025-12-09 13:30:00-05:00,684.239990234375,684.344970703125,683.6599731445312,683.6699829101562,911332,0.0,0.0,0.0
2025-12-09 13:45:00-05:00,683.6799926757812,684.3400268554688,683.3499755859375,684.0499877929688,1525023,0.0,0.0,0.0
2025-12-09 14:00:00-05:00,684.0599975585938,684.139892578125,683.6400146484375,683.7999877929688,1225198,0.0,0.0,0.0
2025-12-09 14:15:00-05:00,683.7999877929688,684.02001953125,683.7000122070312,683.72998046875,879340,0.0,0.0,0.0
2025-12-09 14:30:00-05:00,683.72998046875,683.7999877929688,683.2000122070312,683.3900146484375,1227109,0.0,0.0,0.0
2025-12-09 14:45:00-05:00,683.3867797851562,683.8200073242188,683.3300170898438,683.6300048828125,1227355,0.0,0.0,0.0
2025-12-09 15:00:00-05:00,683.6300048828125,683.8526000976562,683.489990234375,683.5,1451318,0.0,0.0,0.0
2025-12-09 15:15:00-05:00,683.5001220703125,683.6749877929688,683.2999877929688,683.3250122070312,1812146,0.0,0.0,0.0
2025-12-09 15:30:00-05:00,683.3200073242188,683.4849853515625,683.0449829101562,683.3900146484375,2312988,0.0,0.0,0.0
2025-12-09 15:45:00-05:00,683.3800048828125,683.6099853515625,682.5900268554688,683.0499877929688,8473440,0.0,0.0,0.0
2025-12-10 09:30:00-05:00,682.5599975585938,683.0700073242188,681.3099975585938,682.666015625,4637194,0.0,0.0,0.0
2025-12-10 09:45:00-05:00,682.6599731445312,683.3300170898438,682.3099975585938,683.1243896484375,2822926,0.0,0.0,0.0
2025-12-10 10:00:00-05:00,683.125,683.4349975585938,682.719970703125,683.0200805664062,1892174,0.0,0.0,0.0
2025-12-10 10:15:00-05:00,683.030029296875,683.4600219726562,682.7760009765625,682.989990234375,1775050,0.0,0.0,0.0
2025-12-10 10:30:00-05:00,682.989990234375,683.0670166015625,681.6699829101562,682.364990234375,2409766,0.0,0.0,0.0
2025-12-10 10:45:00-05:00,682.360107421875,683.22998046875,682.030029296875,682.25,1495472,0.0,0.0,0.0
2025-12-10 11:00:00-05:00,682.25,683.125,681.4500122070312,683.1179809570312,1899297,0.0,0.0,0.0
2025-12-10 11:15:00-05:00,683.1151733398438,683.8699951171875,683.010009765625,683.719970703125,1973051,0.0,0.0,0.0
2025-12-10 11:30:00-05:00,683.719970703125,683.8400268554688,683.1649780273438,683.27001953125,1230994,0.0,0.0,0.0
2025-12-10 11:45:00-05:00,683.280029296875,683.72998046875,683.0098876953125,683.5999755859375,1232425,0.0,0.0,0.0
2025-12-10 12:00:00-05:00,683.5700073242188,683.7000122070312,683.0700073242188,683.25,917021,0.0,0.0,0.0
2025-12-10 12:15:00-05:00,683.260009765625,683.4400024414062,682.9500122070312,683.1400146484375,917664,0.0,0.0,0.0
2025-12-10 12:30:00-05:00,683.1199951171875,683.5399780273438,682.9201049804688,683.0800170898438,688606,0.0,0.0,0.0
2025-12-10 12:45:00-05:00,683.0700073242188,684.219970703125,683.02001953125,683.8400268554688,1205937,0.0,0.0,0.0
2025-12-10 13:00:00-05:00,683.8300170898438,684.0599975585938,683.6199951171875,683.8300170898438,1019575,0.0,0.0,0.0
2025-12-10 13:15:00-05:00,683.8250122070312,683.9400024414062,682.7000122070312,682.8900146484375,1193614,0.0,0.0,0.0
2025-12-10 13:30:00-05:00,682.8800048828125,683.3800048828125,682.6799926757812,682.6950073242188,2008885,0.0,0.0,0.0
2025-12-10 13:45:00-05:00,682.6900024414062,683.1099853515625,682.4450073242188,682.8699951171875,1271568,0.0,0.0,0.0
2025-12-10 14:00:00-05:00,682.8599853515625,685.739990234375,682.6699829101562,684.75,5527735,0.0,0.0,0.0
2025-12-10 14:15:00-05:00,684.760009765625,685.5700073242188,683.239990234375,684.2100219726562,2920928,0.0,0.0,0.0
2025-12-10 14:30:00-05:00,684.2100219726562,686.8200073242188,683.3599853515625,684.3499755859375,6823108,0.0,0.0,0.0
2025-12-10 14:45:00-05:00,684.3109741210938,688.0599975585938,684.239990234375,687.8800048828125,5775089,0.0,0.0,0.0
2025-12-10 15:00:00-05:00,687.8699951171875,688.6199951171875,687.0800170898438,688.47998046875,4930296,0.0,0.0,0.0
2025-12-10 15:15:00-05:00,688.4650268554688,688.8300170898438,687.7949829101562,688.1199951171875,4256048,0.0,0.0,0.0
2025-12-10 15:30:00-05:00,688.0999755859375,688.969970703125,687.9500122070312,688.375,3892055,0.0,0.0,0.0
