Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-06-29 00:00:00-04:00,50.41801925108932,50.68006716819477,50.313200084247136,50.383079528808594,297700,0.0,0.0,0.0
1998-06-30 00:00:00-04:00,50.26078159053151,50.40054045487779,49.95505907477402,50.138492584228516,395600,0.0,0.0,0.0
1998-07-01 00:00:00-04:00,50.522833511968365,50.6887971766861,50.25205069058679,50.64512252807617,347100,0.0,0.0,0.0
1998-07-02 00:00:00-04:00,50.50534219868889,50.636366088861905,50.39178816053896,50.4791374206543,263900,0.0,0.0,0.0
1998-07-06 00:00:00-04:00,50.48794289157815,51.01203918457031,50.330714003680505,51.01203918457031,166500,0.0,0.0,0.0
1998-07-07 00:00:00-04:00,50.9683236665289,51.1866969470196,50.71501066115969,50.93338394165039,155700,0.0,0.0,0.0
1998-07-08 00:00:00-04:00,50.977067186068766,51.422548753321934,50.93339252261257,51.40507888793945,146900,0.0,0.0,0.0
1998-07-09 00:00:00-04:00,51.08187450109846,51.37886214354671,50.575248522804394,50.8023567199707,151500,0.0,0.0,0.0
1998-07-10 00:00:00-04:00,50.88967701473717,51.13425493379186,50.50534028479408,51.003231048583984,127800,0.0,0.0,0.0
1998-07-13 00:00:00-04:00,51.08187960546573,51.387602209123614,50.75868713874168,50.86350631713867,164400,0.0,0.0,0.0
1998-07-14 00:00:00-04:00,51.14303424440581,51.806889172258046,51.14303424440581,51.675865173339844,276000,0.0,0.0,0.0
1998-07-15 00:00:00-04:00,51.9903065037083,52.077655808990066,51.58849969941217,51.71078872680664,367900,0.0,0.0,0.0
1998-07-16 00:00:00-04:00,51.675797314035925,52.217362465061996,51.483629034639584,52.13874816894531,356100,0.0,0.0,0.0
1998-07-17 00:00:00-04:00,52.23487344355753,52.33969258759142,52.042705012828726,52.173728942871094,222100,0.0,0.0,0.0
1998-07-20 00:00:00-04:00,52.29605058823656,52.313520456480504,51.754484672674394,52.06020736694336,234900,0.0,0.0,0.0
1998-07-21 00:00:00-04:00,52.31347116202684,52.31347116202684,51.291484832763665,51.29148483276367,389800,0.0,0.0,0.0
1998-07-22 00:00:00-04:00,51.15177865835337,51.2915376164363,50.77617645850549,51.099369049072266,229900,0.0,0.0,0.0
1998-07-23 00:00:00-04:00,50.96833806205492,51.11683193472929,49.867736417527254,49.95508575439453,297000,0.0,0.0,0.0
1998-07-24 00:00:00-04:00,50.35687329300961,50.35687329300961,49.492115191360355,49.998741149902344,424800,0.0,0.0,0.0
1998-07-27 00:00:00-04:00,49.73669287240406,50.50536673485077,49.49211482526192,50.45295715332031,382900,0.0,0.0,0.0
1998-07-28 00:00:00-04:00,50.36561336216701,50.36561336216701,49.203867511114595,49.87645721435547,557300,0.0,0.0,0.0
1998-07-29 00:00:00-04:00,50.208386630620254,50.313205809389814,49.65808594208005,49.76290512084961,330400,0.0,0.0,0.0
1998-07-30 00:00:00-04:00,50.243344700140355,50.522862612241276,50.077380939830434,50.44424819946289,533300,0.0,0.0,0.0
1998-07-31 00:00:00-04:00,50.383089560398645,50.52284847734843,49.28248808941907,49.49212646484375,234400,0.0,0.0,0.0
1998-08-03 00:00:00-04:00,49.544490876655985,49.71045443918357,49.0728049621039,49.090274810791016,429300,0.0,0.0,0.0
1998-08-04 00:00:00-04:00,49.54451743849417,49.54451743849417,47.448134472126284,47.48307418823242,947200,0.0,0.0,0.0
1998-08-05 00:00:00-04:00,47.76258345182601,48.03336620365604,46.69692229946266,47.88487243652344,1456000,0.0,0.0,0.0
1998-08-06 00:00:00-04:00,47.50053562747436,48.2080647532238,47.50053562747436,47.88487243652344,571600,0.0,0.0,0.0
1998-08-07 00:00:00-04:00,48.23430818676041,48.76713918991006,47.79756146286725,48.1644287109375,698900,0.0,0.0,0.0
1998-08-10 00:00:00-04:00,48.07704669000455,48.30415483207216,47.59662562024615,47.95475769042969,233900,0.0,0.0,0.0
1998-08-11 00:00:00-04:00,47.09871877034505,47.41317609151204,46.43486442565918,47.16859817504883,1034100,0.0,0.0,0.0
1998-08-12 00:00:00-04:00,47.640276948524,47.95473422211161,47.36075937200167,47.90232467651367,592000,0.0,0.0,0.0
1998-08-13 00:00:00-04:00,47.710170707660204,48.19932661385372,47.11619567871094,47.11619567871094,651900,0.0,0.0,0.0
1998-08-14 00:00:00-04:00,47.86739700011981,47.902336705959314,46.83667567785446,47.133663177490234,731000,0.0,0.0,0.0
1998-08-17 00:00:00-04:00,47.01141390786574,48.05960596824179,46.78430562811759,47.93731689453125,948800,0.0,0.0,0.0
1998-08-18 00:00:00-04:00,48.19936004796935,49.01170881282277,48.094540852504394,48.84574508666992,566000,0.0,0.0,0.0
1998-08-19 00:00:00-04:00,49.14269836266779,49.14269836266779,48.513783630689105,48.61860275268555,324700,0.0,0.0,0.0
1998-08-20 00:00:00-04:00,48.40898058794547,48.70596819891446,48.16440255538277,48.21681213378906,536300,0.0,0.0,0.0
1998-08-21 00:00:00-04:00,47.69682114800645,47.959468841552734,46.611210681348446,47.959468841552734,1184400,0.197,0.0,0.0
1998-08-24 00:00:00-04:00,48.08205267077815,48.37972014907503,47.62679652750057,47.976993560791016,292300,0.0,0.0,0.0
1998-08-25 00:00:00-04:00,48.449748332390314,48.677376351299266,47.78437412327184,48.13457107543945,309400,0.0,0.0,0.0
1998-08-26 00:00:00-04:00,47.53927671636667,48.08208245419627,47.36417809126035,47.845699310302734,653200,0.0,0.0,0.0
1998-08-27 00:00:00-04:00,47.03146561754446,47.189054296084265,45.280480300435585,45.41180419921875,1887300,0.0,0.0,0.0
1998-08-28 00:00:00-04:00,45.94590457643255,46.28734708376503,44.895312246178754,45.26301956176758,1225000,0.0,0.0,0.0
1998-08-31 00:00:00-04:00,45.508109767767344,45.61316888997073,41.953609466552734,41.953609466552734,1284000,0.0,0.0,0.0
1998-09-01 00:00:00-04:00,42.70655146036023,44.31745869051732,41.39331187055826,44.002281188964844,1760300,0.0,0.0,0.0
1998-09-02 00:00:00-04:00,44.0722840685785,44.61508931535082,43.494459128466026,43.582008361816406,551100,0.0,0.0,0.0
1998-09-03 00:00:00-04:00,42.77658350482191,43.494487689716586,42.44389619962681,43.161800384521484,806800,0.0,0.0,0.0
1998-09-04 00:00:00-04:00,43.529517125695705,43.58204671192944,41.98864926283922,43.07426071166992,578100,0.0,0.0,0.0
1998-09-08 00:00:00-04:00,44.36995853810128,45.19292146284112,43.89719260261243,45.157901763916016,1187900,0.0,0.0,0.0
1998-09-09 00:00:00-04:00,44.87775250553087,45.08787073809676,43.93222045898438,43.932220458984375,879200,0.0,0.0,0.0
1998-09-10 00:00:00-04:00,42.84662784601595,43.26686449019429,42.02366441783338,42.44390106201172,1292900,0.0,0.0,0.0
1998-09-11 00:00:00-04:00,42.233790210997974,44.15987517086936,42.03242678337506,44.10734558105469,1086900,0.0,0.0,0.0
1998-09-14 00:00:00-04:00,44.5012781172463,45.01781862657495,44.38746410671626,44.492523193359375,627700,0.0,0.0,0.0
1998-09-15 00:00:00-04:00,44.05481494563523,45.105406716993784,44.037305082779255,44.98283767700195,418000,0.0,0.0,0.0
1998-09-16 00:00:00-04:00,45.35053776298723,45.77077440635082,44.5976137769608,45.455596923828125,495200,0.0,0.0,0.0
1998-09-17 00:00:00-04:00,44.07230219827763,44.49253869122903,43.984752928912755,44.14234161376953,681100,0.0,0.0,0.0
1998-09-18 00:00:00-04:00,44.08075829066519,44.3963723118394,43.8352807186408,44.221031188964844,309400,0.109,0.0,0.0
1998-09-21 00:00:00-04:00,42.800747999257474,44.64182892507559,42.73061158303583,44.466487884521484,562200,0.0,0.0,0.0
1998-09-22 00:00:00-04:00,44.92237750303398,44.92237750303398,44.05443929600815,44.247314453125,431900,0.0,0.0,0.0
1998-09-23 00:00:00-04:00,44.834712801634815,45.93936157226563,44.54540002837436,45.939361572265625,680200,0.0,0.0,0.0
1998-09-24 00:00:00-04:00,45.59745083770602,45.93059891150583,44.45773374312771,44.75581359863281,568800,0.0,0.0,0.0
1998-09-25 00:00:00-04:00,44.30869265986307,45.43087561602898,44.13335157296215,44.957454681396484,422200,0.0,0.0,0.0
1998-09-28 00:00:00-04:00,45.41336022904633,45.807877837213724,45.09774614251242,45.60623550415039,678800,0.0,0.0,0.0
1998-09-29 00:00:00-04:00,45.7202026439581,45.764037929331025,44.659388737933384,45.2730827331543,1089600,0.0,0.0,0.0
1998-09-30 00:00:00-04:00,44.71202228280852,45.13284131605848,43.83531596353777,43.870384216308594,673200,0.0,0.0,0.0
1998-10-01 00:00:00-04:00,43.20406953092969,43.852831938658746,42.50270476581719,42.765716552734375,1107600,0.0,0.0,0.0
1998-10-02 00:00:00-04:00,42.85334697907946,43.94046134597919,42.11691466601836,43.85279083251953,971800,0.0,0.0,0.0
1998-10-05 00:00:00-04:00,43.39693394425136,43.76515035347531,42.32735294602941,43.32679748535156,728800,0.0,0.0,0.0
1998-10-06 00:00:00-04:00,43.94048168166928,44.24732862078709,42.99363969810578,43.30925369262695,806100,0.0,0.0,0.0
1998-10-07 00:00:00-04:00,43.50215067083185,44.08077661687677,42.56407527345599,43.39694595336914,1280800,0.0,0.0,0.0
1998-10-08 00:00:00-04:00,42.15202147746722,43.62488745255343,41.78380498369567,43.37940979003906,2218200,0.0,0.0,0.0
1998-10-09 00:00:00-04:00,43.80021419389659,44.53664693854978,42.958576771435816,44.43144226074219,1196900,0.0,0.0,0.0
1998-10-12 00:00:00-04:00,45.185402234768894,45.43087977892363,44.60677659497558,44.764583587646484,630700,0.0,0.0,0.0
1998-10-13 00:00:00-04:00,44.88733008930333,44.99253476920014,44.15089733002571,44.42267608642578,288500,0.0,0.0,0.0
1998-10-14 00:00:00-04:00,44.32621337890625,45.26428791046143,44.23854286193848,44.71196365356445,939700,0.0,0.0,0.0
1998-10-15 00:00:00-04:00,44.6067856448951,49.37606461321721,44.43144450635384,47.061561584472656,1219200,0.0,0.0,0.0
1998-10-16 00:00:00-04:00,47.096619819125685,47.36839852619808,46.71086939618422,47.23689270019531,694800,0.0,0.0,0.0
1998-10-19 00:00:00-04:00,47.13172793141848,47.833092930397925,47.02652318157156,47.4824104309082,423800,0.0,0.0,0.0
1998-10-20 00:00:00-04:00,47.96454140803399,48.5343997870364,47.403450081016224,47.63139343261719,959800,0.0,0.0,0.0
1998-10-21 00:00:00-04:00,47.95584131390798,48.13994966264511,47.4824198457268,47.72789764404297,599800,0.0,0.0,0.0
1998-10-22 00:00:00-04:00,47.71036175239513,48.078578436261466,47.24570736561142,48.00844192504883,574800,0.0,0.0,0.0
1998-10-23 00:00:00-04:00,47.657734988971136,47.79800793963772,47.201847899304745,47.30705261230469,463400,0.0,0.0,0.0
1998-10-26 00:00:00-05:00,47.692776602285875,47.93825412891529,47.20182154902705,47.34209442138672,381100,0.0,0.0,0.0
1998-10-27 00:00:00-05:00,47.85056683980694,47.929470302899325,46.78975361378703,46.97386169433594,915900,0.0,0.0,0.0
1998-10-28 00:00:00-05:00,47.0527648082991,47.34207750415785,46.66701454715411,46.82482147216797,355200,0.0,0.0,0.0
1998-10-29 00:00:00-05:00,47.079110169986265,47.93828201293945,46.83363250057106,47.93828201293945,413600,0.0,0.0,0.0
1998-10-30 00:00:00-05:00,48.30651829557076,48.5958313815515,48.01720520959003,48.27145004272461,678700,0.0,0.0,0.0
1998-11-02 00:00:00-05:00,48.69222957315339,49.077980041503906,48.385382609692755,49.077980041503906,598900,0.0,0.0,0.0
1998-11-03 00:00:00-05:00,48.92015749010547,49.16563498288736,48.64837883738266,48.8149528503418,731200,0.0,0.0,0.0
1998-11-04 00:00:00-05:00,49.48127100238425,49.84948740601645,48.85880993910124,49.507572174072266,706600,0.0,0.0,0.0
1998-11-05 00:00:00-05:00,48.98152735513016,50.21768188476563,48.89385682111346,50.217681884765625,462600,0.0,0.0,0.0
1998-11-06 00:00:00-05:00,50.05115886722719,50.46321079694512,49.93718705687967,50.42814254760742,400000,0.0,0.0,0.0
1998-11-09 00:00:00-05:00,50.410596115329255,50.463198476493076,49.66539599884178,49.94594192504883,325700,0.0,0.0,0.0
1998-11-10 00:00:00-05:00,49.79687059884011,50.17385395020457,49.6565977239138,49.72673416137695,345400,0.0,0.0,0.0
1998-11-11 00:00:00-05:00,50.18264387621487,50.20894505225062,49.35854036042797,49.57771682739258,365000,0.0,0.0,0.0
1998-11-12 00:00:00-05:00,49.44618841152433,50.05988223932694,49.44618841152433,49.72673416137695,354400,0.0,0.0,0.0
1998-11-13 00:00:00-05:00,49.74426100107545,50.35795473919235,49.63905636025541,50.217681884765625,408300,0.0,0.0,0.0
1998-11-16 00:00:00-05:00,50.58595353861822,50.761294798717415,50.15636745137519,50.691158294677734,273700,0.0,0.0,0.0
1998-11-17 00:00:00-05:00,50.47191532157535,51.620399064345264,49.954659284755316,50.480682373046875,618700,0.0,0.0,0.0
1998-11-18 00:00:00-05:00,50.42809009436963,51.04178381944019,50.35795366864728,50.87520980834961,249600,0.0,0.0,0.0
1998-11-19 00:00:00-05:00,51.02427971264547,51.129484413083915,50.673597377850655,50.91907501220703,270800,0.0,0.0,0.0
1998-11-20 00:00:00-05:00,51.31952298893839,51.55662550788112,51.14389149342525,51.54784393310547,331900,0.15,0.0,0.0
1998-11-23 00:00:00-05:00,51.90787485072637,52.88262939453124,51.84640384345939,52.88262939453125,530600,0.0,0.0,0.0
1998-11-24 00:00:00-05:00,52.69821767176346,52.768470253228905,52.1976680288222,52.32061004638672,503700,0.0,0.0,0.0
1998-11-25 00:00:00-05:00,52.40842549368839,52.4523333568701,52.04838101559837,52.338172912597656,155300,0.0,0.0,0.0
