Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-01-29 00:00:00-05:00,24.258650702399176,24.258650702399176,24.13796089790963,24.241409301757812,1003200,0.0,0.0,0.0
1993-02-01 00:00:00-05:00,24.258657156410862,24.413829803466797,24.258657156410862,24.413829803466797,480500,0.0,0.0,0.0
1993-02-02 00:00:00-05:00,24.39656484118644,24.482771784088158,24.344840675445408,24.465530395507812,201300,0.0,0.0,0.0
1993-02-03 00:00:00-05:00,24.500021116504108,24.74140063489331,24.48277972233345,24.724159240722656,529400,0.0,0.0,0.0
1993-02-04 00:00:00-05:00,24.810376244121127,24.879341848691304,24.53451382584042,24.827617645263672,531500,0.0,0.0,0.0
1993-02-05 00:00:00-05:00,24.81037521362305,24.862099414902318,24.672444010211663,24.810375213623047,492100,0.0,0.0,0.0
1993-02-08 00:00:00-05:00,24.81037521362305,24.896582215755164,24.7758924127702,24.810375213623047,596100,0.0,0.0,0.0
1993-02-09 00:00:00-05:00,24.72415786326724,24.72415786326724,24.58622671758653,24.637950897216797,122100,0.0,0.0,0.0
1993-02-10 00:00:00-05:00,24.63796820863821,24.68969242461156,24.569002587340414,24.67245101928711,379600,0.0,0.0,0.0
1993-02-11 00:00:00-05:00,24.706912478419106,24.896567773089455,24.706912478419106,24.793119430541992,19500,0.0,0.0,0.0
1993-02-12 00:00:00-05:00,24.75864623724036,24.75864623724036,24.603473663330078,24.603473663330078,42500,0.0,0.0,0.0
1993-02-16 00:00:00-05:00,24.534514852944763,24.534514852944763,23.948307189557468,23.982789993286133,374800,0.0,0.0,0.0
1993-02-17 00:00:00-05:00,23.982779419164864,24.017262207689903,23.87933105358975,23.965538024902344,210900,0.0,0.0,0.0
1993-02-18 00:00:00-05:00,24.241401213720774,24.241401213720774,23.620710997722234,23.94829750061035,378100,0.0,0.0,0.0
1993-02-19 00:00:00-05:00,23.948300765268772,24.034507751464844,23.913817970790344,24.034507751464844,34900,0.0,0.0,0.0
1993-02-22 00:00:00-05:00,24.103468978805488,24.15519316116344,24.03450340232822,24.120710372924805,513600,0.0,0.0,0.0
1993-02-23 00:00:00-05:00,24.189686393192055,24.20692779475527,23.982789574433465,24.103479385375977,373700,0.0,0.0,0.0
1993-02-24 00:00:00-05:00,24.120725914583367,24.413829803466797,24.120725914583367,24.413829803466797,26300,0.0,0.0,0.0
1993-02-25 00:00:00-05:00,24.39656484118644,24.482771784088158,24.344840675445408,24.465530395507812,44500,0.0,0.0,0.0
1993-02-26 00:00:00-05:00,24.517275735746377,24.517275735746377,24.379344507978466,24.50003433227539,66200,0.0,0.0,0.0
1993-03-01 00:00:00-05:00,24.586235291367277,24.586235291367277,24.396579899919143,24.431062698364258,66500,0.0,0.0,0.0
1993-03-02 00:00:00-05:00,24.448291622050448,24.793119430541992,24.413808841201295,24.793119430541992,182400,0.0,0.0,0.0
1993-03-03 00:00:00-05:00,24.827616049642376,24.913823049814745,24.79313324957343,24.896581649780273,280100,0.0,0.0,0.0
1993-03-04 00:00:00-05:00,24.931059980790927,24.931059980790927,24.75864601135254,24.75864601135254,89500,0.0,0.0,0.0
1993-03-05 00:00:00-05:00,24.793126564452102,24.896574936765532,24.6724367967531,24.689678192138672,40000,0.0,0.0,0.0
1993-03-08 00:00:00-05:00,24.741403098966256,25.241403579711914,24.741403098966256,25.241403579711914,50800,0.0,0.0,0.0
1993-03-09 00:00:00-05:00,25.189683756001443,25.206925154876185,25.10347676162772,25.155200958251953,169300,0.0,0.0,0.0
1993-03-10 00:00:00-05:00,25.15519262958323,25.20691680908203,25.05174427058563,25.20691680908203,194400,0.0,0.0,0.0
1993-03-11 00:00:00-05:00,25.2241597757745,25.293125352741757,25.1034700160818,25.13795280456543,70900,0.0,0.0,0.0
1993-03-12 00:00:00-05:00,24.93106723872639,24.948308640689547,24.724170415168494,24.879343032836914,643600,0.0,0.0,0.0
1993-03-15 00:00:00-05:00,24.86211259249983,25.000043869018555,24.86211259249983,25.000043869018555,310800,0.0,0.0,0.0
1993-03-16 00:00:00-05:00,25.000043869018555,25.069009507277915,25.000043869018555,25.000043869018555,30800,0.0,0.0,0.0
1993-03-17 00:00:00-05:00,24.965538390223802,24.965538390223802,24.810365844980698,24.8448486328125,21800,0.0,0.0,0.0
1993-03-18 00:00:00-05:00,24.948319640324033,25.103492326407597,24.948319640324033,25.000043869018555,59300,0.0,0.0,0.0
1993-03-19 00:00:00-05:00,25.1007713090207,25.1007713090207,24.96218872070313,24.962188720703125,66900,0.213,0.0,0.0
1993-03-22 00:00:00-05:00,24.71966954834879,24.87557496245891,24.702346724558776,24.823606491088867,183400,0.0,0.0,0.0
1993-03-23 00:00:00-05:00,24.89289884381307,24.910221668339037,24.840930370235174,24.87557601928711,55200,0.0,0.0,0.0
1993-03-24 00:00:00-05:00,24.840930370235174,24.979512966442904,24.719670598553414,24.87557601928711,37200,0.0,0.0,0.0
1993-03-25 00:00:00-05:00,24.892875435113083,25.08342632570894,24.85822981864111,25.031457901000977,110100,0.0,0.0,0.0
1993-03-26 00:00:00-05:00,25.014164079786923,25.031486908097026,24.87558145330611,24.89290428161621,101500,0.0,0.0,0.0
1993-03-29 00:00:00-05:00,24.910225387753005,25.11809931310282,24.910225387753005,24.99683952331543,87100,0.0,0.0,0.0
